Source,Target,follower
4880300692,1248089100285952000,1
892522730679128064,1608433095178440705,1
1537072494233927680,2243429369,1
756538035055976449,4798508479,1
756538035055976449,1001442366165667840,1
1106051683,1101262758,1
1499635990159405061,1570844221749297152,1
2303495495,623882243,1
101791433,525921821,1
101791433,48928846,1
507155351,827909157785264128,1
709633669435002880,1164045597592051712,1
238607968,169481711,1
734395711739940864,949556589865836544,1
734395711739940864,2930285335,1
1251836859061174279,1564330511501504513,1
1251836859061174279,1253884894905655296,1
1526555235879370753,2880978698,1
827311467624071168,1375757421721890818,1
1038445847975841797,3650556859,1
4817828926,4915814013,1
2557251823,1065437538,1
1267974811571171328,1213452324380667910,1
1267974811571171328,1025073239926730752,1
1125380977054879745,583073897,1
973470794,298010392,1
973470794,474423307,1
320930536,1287223190,1
320930536,1890991856,1
1359075274722213888,1328721057033949190,1
1359075274722213888,1328721057033949190,1
286505754,975603481,1
1237847485000773635,954046995001479168,1
1375757421721890818,2393472998,1
205356803,1194028184,1
3331507299,454896469,1
1556278854263644163,1301263257139806208,1
1556278854263644163,1301263257139806208,1
738046215699341312,1172126335814103040,1
3462874168,1908830064,1
3462874168,451375735,1
202114031,332640896,1
202114031,209045795,1
882384900262854656,4717986436,1
437327788,578590201,1
2915176213,1288650461717893123,1
2915176213,1188439483492032512,1
2915176213,4874671761,1
2915176213,1186726266709278720,1
2915176213,4799443152,1
2915176213,1051568699533082625,1
2422916738,1468229622,1
1968969314,1339438367856087040,1
1908830064,583107286,1
947852886649778176,877681522383474689,1
2671462188,2868093370,1
2671462188,1030204141384200194,1
1171798614643023873,1167905622546964480,1
1068519439212003331,599260276,1
1661798432,1144807494637838336,1
1212568515632230402,1170869855190421505,1
1212568515632230402,898666915371077632,1
1212568515632230402,741286008726167552,1
1212568515632230402,1068000493413134338,1
2749255181,3392224845,1
1214570173216251904,1395388180900294656,1
1214570173216251904,1209164707204128769,1
1126370613583499264,1089534527821631488,1
4798337532,989461705850695680,1
4798337532,4902855080,1
927883512459522050,1191458453274935297,1
1439825379905228805,1095758695517114368,1
1599543536,746567993509830661,1
1210914292536528897,1613428523934285824,1
1104770655915069440,956500422679658497,1
1104770655915069440,1399649177634689026,1
1104770655915069440,1222771657988657153,1
1104770655915069440,1391399586384646154,1
1104770655915069440,3925601234,1
365967070,943931002845458433,1
4798508479,1001442366165667840,1
769884385264795649,928443339208237056,1
1434647992489885699,1041102129589444609,1
1363663167696560135,1023268964347113473,1
1363663167696560135,3368182540,1
2204893056,2930285335,1
2204893056,822735457196773376,1
931944482395656192,3947038786,1
877681522383474689,2972238939,1
889353352470970369,1223962696405512192,1
889353352470970369,4747712053,1
525921821,120460471,1
1191458453274935297,1033424965301948419,1
1191892601273798656,926578771968315392,1
1317721729762914304,2496179814,1
1280227664,940097848338612225,1
286951978,1047732516558462976,1
177128225,552088193,1
973153001849479169,1077864804763742208,1
142283585,81146972,1
970611486,1700437087,1
970611486,4070523839,1
1031445077065777152,1391399586384646154,1
1031445077065777152,773147752557481984,1
1031445077065777152,756790593456447489,1
1031445077065777152,1307642899610255361,1
1031445077065777152,3925601234,1
1031445077065777152,2257421408,1
1013217089639809024,924992552998236160,1
2193031970,1157040987581177865,1
197890167,923745859,1
74067528,20816566,1
2399354112,1431784423,1
1225059069259464704,1527192822,1
1473709085447053319,1443739393630642177,1
330308284,950122192259436546,1
4747712053,1375865555370930177,1
110474078,488520984,1
960389176049811458,1261054661760634886,1
967952090,1103015095,1
419293284,426446451,1
788852524308574208,824037476968923136,1
386148306,160525395,1
1079865035239968768,1525291600230109185,1
1292538000,3293919640,1
1041102129589444609,1548323550410391552,1
1188128577637748736,3091942665,1
49305937,1325032003071168513,1
1700437087,3173875058,1
1700437087,467843484,1
957774580453699587,38545525,1
926578771968315392,1460687603544559617,1
578590201,700753796817747968,1
1424366078,1331907212,1
1424366078,932037252,1
1208582814523740160,1526753117903151107,1
1208582814523740160,2702048202,1
1121102867170041863,928119889,1
120460471,237402941,1
375424417,31057201,1
1202701910601584658,3244311636,1
312459418,398482125,1
802656344,428549878,1
802656344,3564405617,1
44398844,559084467,1
44398844,45720742,1
44398844,445182008,1
44398844,1121897255374589952,1
44398844,40376991,1
1070738150371278850,48928846,1
1070738150371278850,1217721007164788738,1
1070738150371278850,343550851,1
1287223190,1890991856,1
1520166741002838019,1004695912898289665,1
1520166741002838019,1158706327868383233,1
1890991856,1080975121668624385,1
1213452324380667910,1025073239926730752,1
1084613761,1025163420612476928,1
564293304,2369674867,1
1502358798333190144,1597851067,1
1023268964347113473,3368182540,1
1066431162938208256,1020781831,1
868735071125200896,986008414387044352,1
1031906437,971533284,1
2289223638,2880978698,1
2289223638,323746976,1
1210780668021444610,535876562,1
1331907212,932037252,1
2790478553,1042643683,1
3091942665,821003151323041792,1
1229044308180905984,1020781831,1
442046888,525349107,1
781129654652444672,1427532273390399492,1
1376662764,1005555079783436288,1
1216850977569038336,1073655906666205190,1
1216850977569038336,1242909646664458240,1
226500082,1369617716429025286,1
1192168345606471680,1566159228284182528,1
1566159228284182528,1339723277078556673,1
303210542,2633082543,1
1380665868422627329,308693683,1
1020781831,2585379117,1
851715504087613441,1349760077331263489,1
1386621892816035841,1282017485202395137,1
1326014748,4858858110,1
902143636665548802,709379049022304256,1
1349760077331263489,1279111289764057088,1
1349760077331263489,1279111289764057088,1
1279111289764057088,786269887786127360,1
1279111289764057088,798532610255298561,1
2948478265,204266411,1
774633078081728512,2343114540,1
2729561819,269496056,1
56745387,452643777,1
1171016702886203392,445165325,1
2537731626,1015426395391119362,1
798532610255298561,837432139,1
885477924589023232,1010631558645014528,1
1517103015211462656,1048358328,1
1008526054066024448,3289818588,1
862520162,1269126343,1
862520162,1922509278,1
862520162,3313071476,1
1277157074808406016,1281094377838804992,1
4785863101,1606542445902462977,1
1114274851,796048534680178688,1
1132193479403028480,1290427848,1
1070340175429914624,940211807733538816,1
2217336674,3296388560,1
738692482385379328,1506517167650471940,1
813453127,597569765,1
290305679,110316189,1
1103015095,562036192,1
262122108,237228539,1
103304858,1606542445902462977,1
1029698200750288896,1064501876530470912,1
3098699030,1030730775996420097,1
1269126343,1391047663823380486,1
1068000493413134338,914833309502451712,1
226892399,209408151,1
1283006909239267329,2653708267,1
753991213074804741,1084924209946603520,1
842406460248088577,929640514843840512,1
842406460248088577,1282676603202334720,1
842406460248088577,922618904421085184,1
842406460248088577,1496441302266699782,1
842406460248088577,716747402351259649,1
929640514843840512,1120242930759811072,1
1079814350,1412452687,1
768812684535967744,712431476332081152,1
576242448,1004991294358237184,1
78562684,300367263,1
379525964,1354109209,1
145596146,1008922555,1
332640896,209045795,1
2819980474,773655678,1
99978649,715959529,1
1586279175358324736,1292828490639671296,1
2320920596,2378128952,1
68198481,75786348,1
68198481,2564951242,1
634213364,796938019,1
803838758865031168,1197178834291871744,1
700753796817747968,1056452762374889472,1
1282017485202395137,1488565084695969792,1
3883553594,1550184275559186432,1
1550184275559186432,1434554841926230017,1
1030477375492870144,804411343319093248,1
