level_0,index,id,time,type,followers,usernames
8697,1244,1326014748,124154,quote,1933,1800BRY
8698,8168,411663058,124155,retweet,612,rolanditorulez
8699,1243,2369674867,124252,quote,116,luxryleo
8701,8167,552088193,124290,retweet,660,biig3global
8702,1241,1009050768970780672,124386,quote,73,CordeiroWandy
8704,1239,308693683,124449,quote,499,Gemini84baby
8709,1236,1209164707204128769,124586,quote,259,sammiieluvv
8715,1232,2304455870,125186,quote,52,ManoiOk
8719,1229,1416018045772865544,125267,quote,33,vizzaje
8725,1224,1525291600230109185,125630,quote,145,royeetus
8726,1223,4717986436,125710,quote,616,sharingonyou
8727,1222,2585379117,125752,quote,1306,frozenunicorn_
8731,1218,1035058161521123329,125914,quote,78,kianaremo_
8736,1213,1389101563478568960,126062,quote,94,Roshnangairangb
8742,1210,902143636665548802,126215,quote,39,TSaengudomlert
8750,1204,1349760077331263489,126397,quote,508,nuanorthtt
8756,1200,3368182540,126734,quote,358,mohamed_mhmoudz
8758,1198,31057201,126839,quote,171,munadistheshyte
8762,8156,1279111289764057088,126987,retweet,856,BeeArakawa
8767,8154,1566037459640520706,127262,retweet,195,Johnpaul_hit22
8771,1188,2948478265,127399,quote,186,AmiruddinJumaat
8773,8153,398482125,127504,retweet,1276,SkuttaManBusch
8774,1186,593308750,127531,quote,812,FatyDean
8780,1180,779943354297647104,127923,quote,1806,Elie_Marcos
8781,1179,204266411,127972,quote,452,khanz97
8782,1178,2973904931,128167,quote,935,Afro_Dynamite
8783,1177,774633078081728512,128170,quote,606,twelvedotcom
8786,1175,2729561819,128380,quote,763,snortaa
8787,1174,1183630104229892096,128391,quote,142,AkkiPikka
8791,8151,49823062,128515,retweet,113,ctrlyuki
8798,1164,786269887786127360,128881,quote,57,lnnmnm
8803,1159,1106925284425650177,129060,quote,107,amxbi_
8805,1158,2633082543,129079,quote,2110,moneymari97
8811,1153,56745387,129459,quote,401,EsmeyEsmeyEsmey
8812,1152,1113962561555197955,129561,quote,231,Feliipee126
8815,1150,2189507102,129582,quote,236,YepezGeorge
8821,1144,2880978698,129776,quote,414,Nailimi_xam
8830,1136,1278060691576979457,130059,quote,160,BadKhidz
8832,1134,168592585,130215,quote,2632,Dappy_52
8837,1130,465505343,130473,quote,516,oscourfe
8844,8143,1961911087,130656,retweet,1126,lanceypants__
8854,1117,554187282,131381,quote,285,_izzxti
8862,1110,1073655906666205190,131784,quote,408,megsmelisa
8867,1106,1962613400,131891,quote,874,tgidbwhpty
8871,1102,1171016702886203392,132090,quote,159,fizhahfnr
8876,8139,1445453298853572612,132458,retweet,11,senpainava
8879,1096,883172373037334528,132523,quote,235,qtyells
8880,1095,2537731626,132620,quote,607,lucerosadenieto
8883,8136,798532610255298561,132731,retweet,1006,_MEANCH1_
8887,1091,1460687603544559617,132924,quote,425,popitfortre1moX
8888,17,1285314549319716865,133007,reply,8,Mariowinner5
8897,8131,837432139,133452,retweet,47,mintpatarin
8898,1085,2892540705,133483,quote,882,cscaee
8902,1082,1042643683,133800,quote,1353,MaciSanders
8904,8130,2459801851,133930,retweet,155,jesustrejo662
8908,1077,885477924589023232,134074,quote,1450,shaifulnasaa
8911,1075,1221149186,134270,quote,439,ImraaannEddy
8913,1073,2930285335,134331,quote,1211,zrvck
8916,1072,889586511796211713,134602,quote,159,iiandradee
8921,8125,1517103015211462656,135138,retweet,53,imnoterraa
8922,8124,1008526054066024448,135264,retweet,1498,c0utiepw
8925,1066,986008414387044352,135724,quote,426,Aishhaa0810
8927,1064,1034483406636232705,135869,quote,184,StrawberrySens1
8931,8123,3289818588,135958,retweet,540,qxbhxat
8934,1060,467843484,136165,quote,2931,annu_that
8939,1056,862520162,136570,quote,212,ppingpongpo
8944,1051,599260276,136806,quote,448,RedTomato_
8956,1044,1277157074808406016,137592,quote,133,nralyaayb
8958,8114,4785863101,137657,retweet,173,minaeoui
8961,1041,1281094377838804992,137958,quote,105,hannahshahrils
8963,1039,203648159,138076,quote,724,kipketu
8964,1038,815933339139833856,138318,quote,337,ierhanraushan
8965,1037,1114274851,138471,quote,759,nrlhsnahmid
8966,1036,1132193479403028480,138480,quote,600,epiphanyiel
8967,1035,1242909646664458240,138502,quote,2120,mxrixm_nk
8972,1030,756790593456447489,138902,quote,51,seemslikebaddie
8976,1026,1307642899610255361,139027,quote,21,Pcy6135762416
8978,1025,1070340175429914624,139089,quote,46,onyourppml
8980,1023,719570253089476609,139281,quote,698,nowk_ynowk
8983,1020,182764970,139586,quote,209,ZAIMdrz
8985,1018,940211807733538816,139695,quote,88,bemydp
8986,1017,1089534527821631488,139703,quote,327,hadyieluqman
8987,1016,709379049022304256,139850,quote,103,squishy_lombax
8995,1010,2217336674,140134,quote,250,muszzzzzz
8997,1009,1109846772925390848,140195,quote,87,ugragblugbloong
8998,1008,1015426395391119362,140221,quote,125,Bethanyyyy__t
8999,1007,738692482385379328,140224,quote,62,bbackfromhell
9000,1006,707171938335137792,140229,quote,1089,9_rayy
9002,1004,1506517167650471940,140457,quote,130,thesuntheworld
9004,1002,1488642885251747842,140524,quote,105,ElLattimore
9013,995,246186303,140893,quote,469,shazwimokhtar_
9014,994,1285735927915008001,141088,quote,85,ohmyeondaes
9017,992,135550510,141350,quote,507,fyydhflkh
9020,989,813453127,141583,quote,2819,seventeeneos
9021,988,269496056,141643,quote,1686,Tatted_Chucks
9024,985,882538254536286208,141723,quote,128,sheenandipity
9025,983,761752583379701760,141749,quote,255,PhenomenalJnr
9030,980,272602354,141809,quote,373,piquantexp
9040,972,399943634,142463,quote,341,rawaidah95
9045,967,2343114540,142529,quote,529,bunga_zue
9046,8106,989361510563500032,142576,retweet,521,britneydeIrey
9047,966,1030204141384200194,142616,quote,997,litneyy35
9050,963,1290427848,142758,quote,2591,pipisemuka
9051,962,324698386,142759,quote,1048,OnElsmere
9053,960,4070523839,142897,quote,361,k6tharine
9055,958,290305679,143031,quote,1481,GiveEm_Buckets
9056,957,1369617716429025286,143049,quote,43,bongchunmei
9058,955,4745110888,143203,quote,306,BenKieru
9059,954,1103015095,143242,quote,2925,s4msugai
9060,953,2496179814,143356,quote,1194,Romankerr123
9065,8105,1527192822,143686,retweet,34,sahila_amrina
9071,944,262122108,144047,quote,997,mirarsln
9072,943,103304858,144142,quote,2466,junyqistina
9073,942,3392224845,144162,quote,359,mafaldajoanasc
9080,937,943931002845458433,145080,quote,170,ehmashikeni
9086,931,1266482793829281792,145400,quote,1446,SidIsChangeing
9088,929,4430234265,145437,quote,109,manja_kely
9090,8102,1965496434,145862,retweet,233,gift_sung
9096,923,1033424965301948419,146245,quote,487,william_iconic
9100,919,1029698200750288896,146740,quote,144,liyasofea__
9101,918,1064501876530470912,146803,quote,30,jamievmin
9106,914,2331338330,146897,quote,272,jjsekc24
9107,913,110316189,146914,quote,1700,baabytrina
9108,912,3925601234,146922,quote,123,decembaenim
9109,911,977819140328181760,146937,quote,151,itsaman27
9110,910,796048534680178688,147068,quote,329,AzidAfiqi
9123,898,3098699030,147630,quote,47,benzzervival
9124,897,826956371497099265,147639,quote,91,Rd18451
9125,896,728829003570814977,147670,quote,769,Boity_19
9126,895,1030730775996420097,147686,quote,123,edgii47
9131,890,990832082019434497,147928,quote,224,nuruined
9132,889,1025243014141104130,147993,quote,43,a0ggunx
9137,886,1269126343,148519,quote,363,jindapxrn
9138,885,936833019838578689,148530,quote,230,shaamiyaahh
9139,884,1068000493413134338,148531,quote,1233,lolnice__
9143,880,3078194208,148792,quote,2478,LM_syndrome_
9147,8096,2496681859,148999,retweet,232,sariahshyann
9149,8095,924992552998236160,149058,retweet,3689,RofhiwaMadondo
9155,873,3748329020,150187,quote,187,ferdussss
9157,871,226892399,150258,quote,223,MhmdIqval
9159,869,121435305,150296,quote,1227,TBRZY
9168,860,4908833717,151249,quote,925,pm4345
9169,859,725168025645674497,151270,quote,43,miyoq0
9170,858,755495044044292097,151284,quote,957,Zarrrnnaa
9173,855,776770688,151456,quote,709,shanna_bonnifet
9175,853,961250612632436736,151516,quote,1709,najwaaanr
9176,852,3359453540,151551,quote,34,friispace
9179,849,941998380095488001,151683,quote,871,syeraaazaki
9181,847,565249655,151939,quote,1942,cik_fikah
9190,840,1594377914,152692,quote,1565,MoroccanBarb
9195,835,1217721007164788738,153113,quote,2712,ren_of_rens
9199,831,548347356,153362,quote,248,_ainnatashya
9201,830,1541424710587654151,153504,quote,39,JudithLemieux12
9208,824,1393899083891314692,154265,quote,211,yennnabdullah
9209,823,1283006909239267329,154385,quote,143,unlovedcrybaby
9212,820,753991213074804741,154605,quote,715,rafael_fmota
9223,811,1592083305129967616,155656,quote,19,starstunshine
9226,810,158390198,156010,quote,1034,_azranazurah
9227,809,842406460248088577,156033,quote,2220,cutetwiceaday
9228,8087,1606542445902462977,156056,retweet,34,mohdafiq95
9230,808,237228539,156173,quote,559,tinaroslan_
9231,807,929640514843840512,156239,quote,151,myoui9_ketchup
9232,806,1282676603202334720,156458,quote,654,hclsgf0606
9233,805,922618904421085184,156483,quote,24,monrunnie1
9236,803,1005555079783436288,156870,quote,213,haharithhh__
9238,8084,1457406969933967367,156947,retweet,550,MarajChamberr
9239,801,1079814350,156958,quote,1382,dellaasumar
9240,800,822735457196773376,157098,quote,214,_rshashukri
9243,797,768812684535967744,157352,quote,283,jyaslie
9251,790,2256275544,158307,quote,408,syfqa__
9257,784,1326439132806012931,159111,quote,2955,M0AJJK
9261,780,445165325,159273,quote,322,faizndn
9262,779,1065437538,159308,quote,930,Jayvrr
9263,778,2302140829,159405,quote,217,cruzandres_
9265,6,1699930746,159619,reply,331,joaantorress
9266,776,2546775988,159674,quote,1057,KiritoBarba
9267,775,576242448,159700,quote,437,iurbunbun
9271,771,1004991294358237184,159833,quote,30,anapricot_
9273,769,78562684,159964,quote,186,Muk_724
9280,8081,1452508833796947976,160267,retweet,47,gurlyinparis
9281,763,1158706327868383233,160350,quote,696,jessicaamadeira
9282,762,379525964,160367,quote,118,imNAM0610
9288,756,300367263,161133,quote,280,Lee_KaeRu
9294,751,1420567951,161662,quote,362,zxlexa
9301,744,4174972875,161971,quote,166,SyhindhS
9302,743,1092829353640185857,162016,quote,245,Glinton62542174
9304,741,4902855080,162256,quote,254,lligreen
9305,740,1597955791981408256,162415,quote,47,bubzz_trash
9310,735,2257421408,162525,quote,377,gunlawimon
9316,730,914833309502451712,163246,quote,142,mrrshy_apsh
9321,726,3293919640,163581,quote,785,_Akuarh_
9326,722,2431335751,163959,quote,349,_paraghhh
9327,721,1372265029,164200,quote,645,najwawasaid
9338,711,712431476332081152,164492,quote,296,XurxoDevin
9339,710,1079778019718254604,164524,quote,200,tisfiqa
9343,706,488520984,164905,quote,1300,MiraRsdi
9344,705,1151041460403240960,164977,quote,61,pisdegos
9348,701,145596146,165216,quote,1051,may_deathart
9352,8076,332640896,165280,retweet,1342,meowlsone
9353,697,3240594918,165520,quote,588,hotchocwaffle
9355,695,802516590,165672,quote,368,HamousKehlifi
9358,692,1146191066997153798,166071,quote,161,bia_smaia
9362,688,426446451,166508,quote,704,Afilalala
9363,687,1120242930759811072,166628,quote,66,RodVanOwow
9364,686,323746976,166804,quote,364,i_fxiz
9368,682,4446817846,167037,quote,52,nanoooosli
9369,681,1354109209,167054,quote,52,gmpsnoona
9376,677,1081494686995496960,167598,quote,709,iamOmar_
9377,676,1391047663823380486,167653,quote,17,byunkarnnnn
9378,675,827909157785264128,167709,quote,193,lesbihonestftw
9379,674,481124115,167726,quote,4772,sob1ue
9380,673,1084924209946603520,167784,quote,449,ines_melooo
9382,671,2819980474,167789,quote,358,Haziqmswn
9397,657,799858600181047296,169106,quote,351,rytulslhah
9400,654,1496441302266699782,169546,quote,3,the_om13
9401,653,209408151,169585,quote,259,OfficialAACAP
9405,3,1477879658922135553,169942,reply,84,king_perceval
9409,8070,1159986002431078400,170150,retweet,1047,mnlbarbie
9416,642,343550851,171117,quote,714,_MayaAngelaa
9419,640,597569765,171377,quote,1809,elllprofesor
9423,636,1048358328,171735,quote,224,Shesaintsaint
9426,633,563673442,171904,quote,365,Ghalib_Jennings
9433,628,2653708267,172761,quote,147,iloveu3000x
9434,8067,1345549880513720320,173008,retweet,621,ohlocz
9435,627,2754558702,173147,quote,194,MABNH97
9439,623,99978649,173396,quote,667,anakagungtri
9441,621,65575441,173785,quote,171,shahirrrnizam
9443,619,1435080379535433729,174092,quote,499,barbiedreamsNM
9447,615,1922509278,174791,quote,146,1_octo
9448,614,244377274,174899,quote,862,AllyNT_
9449,8066,971533284,174914,retweet,721,afieffirdaus
9451,612,1435396386665664513,175030,quote,164,SamuelF05554775
9462,603,1586279175358324736,177122,quote,10,isayfckit_hard
9468,597,1325032003071168513,178344,quote,116,parodyofthe
9469,596,2320920596,178523,quote,248,noeykainoeys
9479,588,504797536,180397,quote,3290,VincentDaGoblin
9485,583,562036192,181344,quote,661,mhmd_mzdn
9498,573,2378128952,183723,quote,20,solblue99
9500,571,230730811,183932,quote,859,_IzzatAiman
9501,8058,209045795,184083,retweet,542,czsone_9
9503,569,827020644,184427,quote,1214,Aannatie
9504,568,68198481,184769,quote,3612,SONEnu
9505,567,75786348,185193,quote,72,onlyjuneee
9508,564,1292828490639671296,185416,quote,132,blinkueerr
9512,560,1491496813777408001,186002,quote,38,aifarrrrr
9513,559,1080975121668624385,186030,quote,462,alistair_vause
9514,558,634213364,186035,quote,410,TheGreatGibby
9517,555,803838758865031168,186424,quote,591,Glri_a
9520,552,796938019,186850,quote,652,z_ryan82
9521,551,1291443331067650048,186918,quote,95,fvckdattshix
9525,547,3313071476,188087,quote,46,aiiiaom
9530,543,1274885545244622849,190992,quote,351,SPFreak1
9534,540,869272432653291522,192151,quote,1721,alameenwaziri_
9538,537,875389677078945792,194774,quote,22,kwiipaz
9541,534,1302465672350318593,196789,quote,3,0owho0
9547,528,1010631558645014528,199390,quote,243,anafazil
9549,527,773655678,201188,quote,425,ummarfzl
9551,525,1412452687,203471,quote,351,haziqmuhazz
9552,524,715959529,203526,quote,2360,oktariDY
9558,518,1197178834291871744,207894,quote,325,Pennymariah_
9560,516,700753796817747968,208669,quote,38,nawiscott
9564,512,1056452762374889472,210444,quote,211,nikopublic
9565,511,411292076,210692,quote,951,sherfiqashrdn
9566,510,1008922555,211524,quote,570,toeyy_ts
9569,507,452643777,213394,quote,887,OnlyBoutDinero
9573,503,226032847,214283,quote,1099,syazarazaman
9576,500,1170206075343126528,216286,quote,283,Violysday
9582,8053,1173099873144463360,222372,retweet,60,teatea_091
9587,8052,1344647423013117954,223154,retweet,53,catpersonsno
9591,488,3296388560,224468,quote,487,theaimansyafiq
9592,487,1338895443443372032,224611,quote,3938,smooddark
9601,481,849555128,231361,quote,1499,_rosmwrni
9602,8047,1497282319907840003,233051,retweet,95,auustnn
9607,477,459809117,238206,quote,2399,moodywitdabooty
9610,474,1038879612611133440,240867,quote,40,Izadhaziq1
9612,472,794978295066624000,244345,quote,1188,ismoontv
9614,8044,1282017485202395137,246481,retweet,883,softscones
9615,8043,1488565084695969792,246636,retweet,53,dopeydoze
9617,470,3883553594,247444,quote,75,k3107p
9618,469,1550184275559186432,247456,quote,55,perywinky
9619,468,633773611,248710,quote,451,chi26__
9623,0,297750963,254645,reply,395,skaiskiii
9624,464,1202632377987563521,256160,quote,165,rakpeeyikondell
9627,8041,1133360854823391232,259098,retweet,46,_attxkxrn
9629,461,776590683771506690,261306,quote,452,_alyshanasir
9631,459,840449820,263959,quote,74,bakinboy17
9633,457,1285514564642017280,267263,quote,83,Dark_Xtramogame
9634,8040,1501957974172094472,268000,retweet,149,teabagcampbell
9639,454,2169524132,277218,quote,321,micah_dakine
9644,450,1434554841926230017,284619,quote,22,Jl99AQ
9645,449,2564951242,286711,quote,678,fxxkyeah___
9651,446,1030477375492870144,308376,quote,127,nratqhrdzn
9653,444,804411343319093248,326085,quote,99,_nvraaa_
9654,8033,1050149977576607744,328475,retweet,2697,Sham_su_deen
9657,441,1339723277078556673,333148,quote,1473,THEBADDESTAL1VE
9660,8030,1037544720,346877,retweet,1086,tiaaXguwopp
9661,440,716747402351259649,349334,quote,92,towhitemalt
9662,439,4858858110,352376,quote,186,T_r_i_p_p_y
